auth_user_id,exam_name,actual_mark,pass_mark,result_status
623a4337fb492fa5df11ec48,সাপ্তাহিক পরীক্ষা - ১,11.25,8,Pass
623ad5effb492fa5df2e929c,সাপ্তাহিক পরীক্ষা - ১,8.5,8,Pass
623acdacfb492fa5df2d5960,সাপ্তাহিক পরীক্ষা - ১,11.0,8,Pass
623aae0cfb492fa5df286b6f,সাপ্তাহিক পরীক্ষা - ১,14.75,8,Pass
623a9324fb492fa5df23d212,সাপ্তাহিক পরীক্ষা - ১,16.0,8,Pass
623a4e76fb492fa5df1513f2,সাপ্তাহিক পরীক্ষা - ১,8.25,8,Pass
623a41cffb492fa5df1181bd,সাপ্তাহিক পরীক্ষা - ১,9.5,8,Pass
623a7c7efb492fa5df1f8f7c,সাপ্তাহিক পরীক্ষা - ১,12.0,8,Pass
623a42b2fb492fa5df11c4b7,সাপ্তাহিক পরীক্ষা - ১,13.25,8,Pass
623a846afb492fa5df2118a2,সাপ্তাহিক পরীক্ষা - ১,13.25,8,Pass
623a5759fb492fa5df1761dc,সাপ্তাহিক পরীক্ষা - ১,13.25,8,Pass
623a6d59fb492fa5df1c764b,সাপ্তাহিক পরীক্ষা - ১,14.5,8,Pass
623a72c0fb492fa5df1d993e,সাপ্তাহিক পরীক্ষা - ১,15.75,8,Pass
623a6ae8fb492fa5df1beee1,সাপ্তাহিক পরীক্ষা - ১,17.0,8,Pass
623a4337fb492fa5df11ec48,সাপ্তাহিক পরীক্ষা - ১,3.0,8,Fail
623a4e7cfb492fa5df1515a9,সাপ্তাহিক পরীক্ষা - ১,4.25,8,Fail
623a9b10fb492fa5df25382d,সাপ্তাহিক পরীক্ষা - ১,9.25,8,Pass
623a3b3afb492fa5df0f7885,সাপ্তাহিক পরীক্ষা - ১,9.25,8,Pass
623ab95cfb492fa5df2a3c2a,সাপ্তাহিক পরীক্ষা - ১,10.5,8,Pass
623a6164fb492fa5df19d01a,সাপ্তাহিক পরীক্ষা - ১,10.5,8,Pass
623ad512fb492fa5df2e727e,সাপ্তাহিক পরীক্ষা - ১,13.0,8,Pass
623a9684fb492fa5df246ad3,সাপ্তাহিক পরীক্ষা - ১,14.25,8,Pass
623a4daffb492fa5df14de4a,সাপ্তাহিক পরীক্ষা - ১,15.5,8,Pass
623a925efb492fa5df23ae5a,সাপ্তাহিক পরীক্ষা - ১,16.75,8,Pass
623accbbfb492fa5df2d354c,সাপ্তাহিক পরীক্ষা - ১,0.25,8,Fail
623a3313fb492fa5df0cb1a2,সাপ্তাহিক পরীক্ষা - ১,5.25,8,Fail
623a4a56fb492fa5df13f319,সাপ্তাহিক পরীক্ষা - ১,5.25,8,Fail
623a41cffb492fa5df1181bd,সাপ্তাহিক পরীক্ষা - ১,7.75,8,Fail
623a710ffb492fa5df1d401d,সাপ্তাহিক পরীক্ষা - ১,11.5,8,Pass
623a3c92fb492fa5df0fe640,সাপ্তাহিক পরীক্ষা - ১,11.5,8,Pass
623ab813fb492fa5df2a0867,সাপ্তাহিক পরীক্ষা - ১,12.75,8,Pass
623a9af1fb492fa5df2532de,সাপ্তাহিক পরীক্ষা - ১,15.25,8,Pass
623a5ab2fb492fa5df1836b5,সাপ্তাহিক পরীক্ষা - ১,16.5,8,Pass
623a6ae8fb492fa5df1beee1,সাপ্তাহিক পরীক্ষা - ১,16.5,8,Pass
623a925efb492fa5df23ae5a,সাপ্তাহিক পরীক্ষা - ১,17.75,8,Pass
623abb50fb492fa5df2a8a8c,সাপ্তাহিক পরীক্ষা - ১,19.0,8,Pass
623aac8dfb492fa5df282c3d,সাপ্তাহিক পরীক্ষা - ১,0.0,8,Fail
623a48d2fb492fa5df138705,সাপ্তাহিক পরীক্ষা - ১,1.25,8,Fail
623ab2ccfb492fa5df292fb3,সাপ্তাহিক পরীক্ষা - ১,3.75,8,Fail
623a7c7efb492fa5df1f8f7c,সাপ্তাহিক পরীক্ষা - ১,3.75,8,Fail
623aa0a9fb492fa5df262f9f,সাপ্তাহিক পরীক্ষা - ১,5.0,8,Fail
623aa7c1fb492fa5df2760bd,সাপ্তাহিক পরীক্ষা - ১,5.0,8,Fail
623a48f5fb492fa5df1390e1,সাপ্তাহিক পরীক্ষা - ১,5.0,8,Fail
623a8c36fb492fa5df228faa,সাপ্তাহিক পরীক্ষা - ১,5.0,8,Fail
623a338ffb492fa5df0cde2b,সাপ্তাহিক পরীক্ষা - ১,5.0,8,Fail
623a748efb492fa5df1df7df,সাপ্তাহিক পরীক্ষা - ১,5.0,8,Fail
623acf1dfb492fa5df2d9059,সাপ্তাহিক পরীক্ষা - ১,5.0,8,Fail
623ac604fb492fa5df2c30de,সাপ্তাহিক পরীক্ষা - ১,6.25,8,Fail
623a41cffb492fa5df1181bd,সাপ্তাহিক পরীক্ষা - ১,6.25,8,Fail
623a7a14fb492fa5df1f148e,সাপ্তাহিক পরীক্ষা - ১,6.25,8,Fail
623a4e7cfb492fa5df1515a9,সাপ্তাহিক পরীক্ষা - ১,6.25,8,Fail
623aa212fb492fa5df266d33,সাপ্তাহিক পরীক্ষা - ১,6.25,8,Fail
623a54f8fb492fa5df16c814,সাপ্তাহিক পরীক্ষা - ১,6.25,8,Fail
623ad372fb492fa5df2e361d,সাপ্তাহিক পরীক্ষা - ১,6.25,8,Fail
623a3f1bfb492fa5df10b0de,সাপ্তাহিক পরীক্ষা - ১,6.25,8,Fail
623acbf7fb492fa5df2d17a1,সাপ্তাহিক পরীক্ষা - ১,6.25,8,Fail
623a80cbfb492fa5df20664d,সাপ্তাহিক পরীক্ষা - ১,6.25,8,Fail
623aba2cfb492fa5df2a5c9f,সাপ্তাহিক পরীক্ষা - ১,6.25,8,Fail
623a343ffb492fa5df0d1d44,সাপ্তাহিক পরীক্ষা - ১,6.25,8,Fail
623aae3efb492fa5df28735a,সাপ্তাহিক পরীক্ষা - ১,6.25,8,Fail
623a7b9efb492fa5df1f6373,সাপ্তাহিক পরীক্ষা - ১,6.25,8,Fail
623ad09bfb492fa5df2dc9d4,সাপ্তাহিক পরীক্ষা - ১,7.5,8,Fail
623a4e7cfb492fa5df1515a9,সাপ্তাহিক পরীক্ষা - ১,7.5,8,Fail
623a4e7cfb492fa5df1515a9,সাপ্তাহিক পরীক্ষা - ১,7.5,8,Fail
623a48d2fb492fa5df138705,সাপ্তাহিক পরীক্ষা - ১,7.5,8,Fail
623a4e6cfb492fa5df151173,সাপ্তাহিক পরীক্ষা - ১,7.5,8,Fail
623a48d2fb492fa5df138705,সাপ্তাহিক পরীক্ষা - ১,7.5,8,Fail
623a4e6cfb492fa5df151173,সাপ্তাহিক পরীক্ষা - ১,7.5,8,Fail
623ad09bfb492fa5df2dc9d4,সাপ্তাহিক পরীক্ষা - ১,7.5,8,Fail
623a71c6fb492fa5df1d65bb,সাপ্তাহিক পরীক্ষা - ১,7.5,8,Fail
623abc73fb492fa5df2ab7e3,সাপ্তাহিক পরীক্ষা - ১,7.5,8,Fail
623a4f38fb492fa5df1547ad,সাপ্তাহিক পরীক্ষা - ১,7.5,8,Fail
623a8ea6fb492fa5df2300d1,সাপ্তাহিক পরীক্ষা - ১,7.5,8,Fail
623a44c3fb492fa5df126066,সাপ্তাহিক পরীক্ষা - ১,7.5,8,Fail
623ac404fb492fa5df2be2dc,সাপ্তাহিক পরীক্ষা - ১,7.5,8,Fail
623a4daffb492fa5df14de4a,সাপ্তাহিক পরীক্ষা - ১,8.75,8,Pass
623a48d2fb492fa5df138705,সাপ্তাহিক পরীক্ষা - ১,8.75,8,Pass
623a4e6cfb492fa5df151173,সাপ্তাহিক পরীক্ষা - ১,8.75,8,Pass
623aa928fb492fa5df279cb4,সাপ্তাহিক পরীক্ষা - ১,8.75,8,Pass
623a454efb492fa5df1288bb,সাপ্তাহিক পরীক্ষা - ১,8.75,8,Pass
623a5825fb492fa5df17957d,সাপ্তাহিক পরীক্ষা - ১,8.75,8,Pass
623a5b71fb492fa5df18650d,সাপ্তাহিক পরীক্ষা - ১,8.75,8,Pass
623ac6fffb492fa5df2c5701,সাপ্তাহিক পরীক্ষা - ১,8.75,8,Pass
623a7a6afb492fa5df1f25e9,সাপ্তাহিক পরীক্ষা - ১,8.75,8,Pass
623a4e07fb492fa5df14f604,সাপ্তাহিক পরীক্ষা - ১,8.75,8,Pass
623a5280fb492fa5df1624f7,সাপ্তাহিক পরীক্ষা - ১,8.75,8,Pass
623a5273fb492fa5df16218e,সাপ্তাহিক পরীক্ষা - ১,8.75,8,Pass
623ad5a9fb492fa5df2e88aa,সাপ্তাহিক পরীক্ষা - ১,8.75,8,Pass
623a58e1fb492fa5df17c4a8,সাপ্তাহিক পরীক্ষা - ১,8.75,8,Pass
623ac604fb492fa5df2c30de,সাপ্তাহিক পরীক্ষা - ১,8.75,8,Pass
623ab8abfb492fa5df2a2075,সাপ্তাহিক পরীক্ষা - ১,8.75,8,Pass
623acd24fb492fa5df2d4517,সাপ্তাহিক পরীক্ষা - ১,8.75,8,Pass
623aa212fb492fa5df266d33,সাপ্তাহিক পরীক্ষা - ১,8.75,8,Pass
623abccdfb492fa5df2ac61d,সাপ্তাহিক পরীক্ষা - ১,8.75,8,Pass
623a4e6cfb492fa5df151173,সাপ্তাহিক পরীক্ষা - ১,8.75,8,Pass
623a5501fb492fa5df16ca79,সাপ্তাহিক পরীক্ষা - ১,8.75,8,Pass
623acdbffb492fa5df2d5c51,সাপ্তাহিক পরীক্ষা - ১,8.75,8,Pass
623a61f6fb492fa5df19f207,সাপ্তাহিক পরীক্ষা - ১,8.75,8,Pass
623a4aadfb492fa5df140b79,সাপ্তাহিক পরীক্ষা - ১,10.0,8,Pass
623a8675fb492fa5df217c5b,সাপ্তাহিক পরীক্ষা - ১,10.0,8,Pass
623abc84fb492fa5df2aba9b,সাপ্তাহিক পরীক্ষা - ১,10.0,8,Pass
623aa02ffb492fa5df261aa5,সাপ্তাহিক পরীক্ষা - ১,10.0,8,Pass
623acd24fb492fa5df2d4517,সাপ্তাহিক পরীক্ষা - ১,10.0,8,Pass
623a35c5fb492fa5df0da820,সাপ্তাহিক পরীক্ষা - ১,10.0,8,Pass
623a9db6fb492fa5df25ad86,সাপ্তাহিক পরীক্ষা - ১,10.0,8,Pass
623a48fcfb492fa5df1392d7,সাপ্তাহিক পরীক্ষা - ১,10.0,8,Pass
623a5100fb492fa5df15c10a,সাপ্তাহিক পরীক্ষা - ১,10.0,8,Pass
623acf7dfb492fa5df2d9ee7,সাপ্তাহিক পরীক্ষা - ১,10.0,8,Pass
623a9d5efb492fa5df259e0e,সাপ্তাহিক পরীক্ষা - ১,10.0,8,Pass
623ad1befb492fa5df2df54d,সাপ্তাহিক পরীক্ষা - ১,10.0,8,Pass
623ac942fb492fa5df2caf3e,সাপ্তাহিক পরীক্ষা - ১,10.0,8,Pass
623aa026fb492fa5df26193f,সাপ্তাহিক পরীক্ষা - ১,10.0,8,Pass
623a42b2fb492fa5df11c4b7,সাপ্তাহিক পরীক্ষা - ১,11.25,8,Pass
623acd24fb492fa5df2d4517,সাপ্তাহিক পরীক্ষা - ১,11.25,8,Pass
623aa09afb492fa5df262d0e,সাপ্তাহিক পরীক্ষা - ১,11.25,8,Pass
623abc17fb492fa5df2aa99d,সাপ্তাহিক পরীক্ষা - ১,11.25,8,Pass
623ad09bfb492fa5df2dc9d4,সাপ্তাহিক পরীক্ষা - ১,11.25,8,Pass
623a4daffb492fa5df14de4a,সাপ্তাহিক পরীক্ষা - ১,11.25,8,Pass
623a51f3fb492fa5df160079,সাপ্তাহিক পরীক্ষা - ১,11.25,8,Pass
623a7861fb492fa5df1ebe12,সাপ্তাহিক পরীক্ষা - ১,11.25,8,Pass
623a71c6fb492fa5df1d65bb,সাপ্তাহিক পরীক্ষা - ১,11.25,8,Pass
623a9930fb492fa5df24e40b,সাপ্তাহিক পরীক্ষা - ১,11.25,8,Pass
623aa1a5fb492fa5df265a96,সাপ্তাহিক পরীক্ষা - ১,11.25,8,Pass
623ab8bbfb492fa5df2a22f0,সাপ্তাহিক পরীক্ষা - ১,11.25,8,Pass
623aa4ddfb492fa5df26e546,সাপ্তাহিক পরীক্ষা - ১,11.25,8,Pass
623ac5fffb492fa5df2c300a,সাপ্তাহিক পরীক্ষা - ১,11.25,8,Pass
623a63c8fb492fa5df1a5bb2,সাপ্তাহিক পরীক্ষা - ১,11.25,8,Pass
623a5ab2fb492fa5df1836b5,সাপ্তাহিক পরীক্ষা - ১,11.25,8,Pass
623abc75fb492fa5df2ab84a,সাপ্তাহিক পরীক্ষা - ১,11.25,8,Pass
623ad09bfb492fa5df2dc9d4,সাপ্তাহিক পরীক্ষা - ১,12.5,8,Pass
623ad09bfb492fa5df2dc9d4,সাপ্তাহিক পরীক্ষা - ১,12.5,8,Pass
623a4daffb492fa5df14de4a,সাপ্তাহিক পরীক্ষা - ১,12.5,8,Pass
623acd24fb492fa5df2d4517,সাপ্তাহিক পরীক্ষা - ১,12.5,8,Pass
623a3724fb492fa5df0e2163,সাপ্তাহিক পরীক্ষা - ১,12.5,8,Pass
623aa09afb492fa5df262d0e,সাপ্তাহিক পরীক্ষা - ১,12.5,8,Pass
623acd6dfb492fa5df2d501f,সাপ্তাহিক পরীক্ষা - ১,12.5,8,Pass
623ace10fb492fa5df2d6837,সাপ্তাহিক পরীক্ষা - ১,12.5,8,Pass
623a4076fb492fa5df111aae,সাপ্তাহিক পরীক্ষা - ১,12.5,8,Pass
623abc17fb492fa5df2aa99d,সাপ্তাহিক পরীক্ষা - ১,12.5,8,Pass
623a7670fb492fa5df1e5a75,সাপ্তাহিক পরীক্ষা - ১,12.5,8,Pass
623a9e9bfb492fa5df25d524,সাপ্তাহিক পরীক্ষা - ১,12.5,8,Pass
623aba31fb492fa5df2a5d79,সাপ্তাহিক পরীক্ষা - ১,12.5,8,Pass
623a3a98fb492fa5df0f44cf,সাপ্তাহিক পরীক্ষা - ১,12.5,8,Pass
623a72a2fb492fa5df1d9324,সাপ্তাহিক পরীক্ষা - ১,12.5,8,Pass
623a9930fb492fa5df24e40b,সাপ্তাহিক পরীক্ষা - ১,12.5,8,Pass
623ab03bfb492fa5df28c569,সাপ্তাহিক পরীক্ষা - ১,12.5,8,Pass
623a6aa0fb492fa5df1bdfa9,সাপ্তাহিক পরীক্ষা - ১,12.5,8,Pass
623aa09afb492fa5df262d0e,সাপ্তাহিক পরীক্ষা - ১,12.5,8,Pass
623aa83ffb492fa5df2775ed,সাপ্তাহিক পরীক্ষা - ১,12.5,8,Pass
623aa09afb492fa5df262d0e,সাপ্তাহিক পরীক্ষা - ১,13.75,8,Pass
623ac604fb492fa5df2c30de,সাপ্তাহিক পরীক্ষা - ১,13.75,8,Pass
623a71c6fb492fa5df1d65bb,সাপ্তাহিক পরীক্ষা - ১,13.75,8,Pass
623a71c6fb492fa5df1d65bb,সাপ্তাহিক পরীক্ষা - ১,13.75,8,Pass
623a9930fb492fa5df24e40b,সাপ্তাহিক পরীক্ষা - ১,13.75,8,Pass
623a61f6fb492fa5df19f207,সাপ্তাহিক পরীক্ষা - ১,13.75,8,Pass
623ad1befb492fa5df2df54d,সাপ্তাহিক পরীক্ষা - ১,13.75,8,Pass
623ac604fb492fa5df2c30de,সাপ্তাহিক পরীক্ষা - ১,13.75,8,Pass
623ab8d2fb492fa5df2a268e,সাপ্তাহিক পরীক্ষা - ১,13.75,8,Pass
623a7c7efb492fa5df1f8f7c,সাপ্তাহিক পরীক্ষা - ১,13.75,8,Pass
623ab928fb492fa5df2a340e,সাপ্তাহিক পরীক্ষা - ১,13.75,8,Pass
623a7efffb492fa5df200d0b,সাপ্তাহিক পরীক্ষা - ১,13.75,8,Pass
623ab51afb492fa5df298ed5,সাপ্তাহিক পরীক্ষা - ১,13.75,8,Pass
623a9be9fb492fa5df255d46,সাপ্তাহিক পরীক্ষা - ১,13.75,8,Pass
623abe8bfb492fa5df2b0c09,সাপ্তাহিক পরীক্ষা - ১,13.75,8,Pass
623a360cfb492fa5df0dc049,সাপ্তাহিক পরীক্ষা - ১,13.75,8,Pass
623aac8dfb492fa5df282c3d,সাপ্তাহিক পরীক্ষা - ১,13.75,8,Pass
623ab9cffb492fa5df2a4e08,সাপ্তাহিক পরীক্ষা - ১,13.75,8,Pass
623ab872fb492fa5df2a1778,সাপ্তাহিক পরীক্ষা - ১,13.75,8,Pass
623a7327fb492fa5df1dae44,সাপ্তাহিক পরীক্ষা - ১,13.75,8,Pass
623ab72dfb492fa5df29e41b,সাপ্তাহিক পরীক্ষা - ১,13.75,8,Pass
623aa465fb492fa5df26d16f,সাপ্তাহিক পরীক্ষা - ১,13.75,8,Pass
623a84f3fb492fa5df2132bc,সাপ্তাহিক পরীক্ষা - ১,13.75,8,Pass
623abc17fb492fa5df2aa99d,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623ab2ccfb492fa5df292fb3,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623abc17fb492fa5df2aa99d,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623a4e17fb492fa5df14fa5b,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623a7861fb492fa5df1ebe12,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623a4aadfb492fa5df140b79,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623abc17fb492fa5df2aa99d,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623a608cfb492fa5df199dfd,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623ab59afb492fa5df29a357,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623a7eeafb492fa5df2008db,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623ac775fb492fa5df2c693d,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623a4c11fb492fa5df146d79,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623a60e4fb492fa5df19b274,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623a5fddfb492fa5df197558,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623ab2ccfb492fa5df292fb3,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623ab587fb492fa5df29a038,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623a99c6fb492fa5df24fee3,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623ac40ffb492fa5df2be482,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623a52b1fb492fa5df1631fe,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623a72c0fb492fa5df1d993e,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623ab96afb492fa5df2a3e48,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623a318cfb492fa5df0c2456,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623a7861fb492fa5df1ebe12,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623a7666fb492fa5df1e5873,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623ab3e3fb492fa5df295ca1,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623a608cfb492fa5df199dfd,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623a614afb492fa5df19ca21,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623a62a3fb492fa5df1a19f9,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623ab4b2fb492fa5df297ddc,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623a9945fb492fa5df24e7e6,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623a42b2fb492fa5df11c4b7,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623aa928fb492fa5df279cb4,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623ab177fb492fa5df28f850,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623a950cfb492fa5df2428b0,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623ad5effb492fa5df2e92ab,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623a4e50fb492fa5df1509dc,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623acba8fb492fa5df2d0ba7,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623ab7bdfb492fa5df29facc,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623ac536fb492fa5df2c1193,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623a884efb492fa5df21d5e7,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623a473bfb492fa5df1315ad,সাপ্তাহিক পরীক্ষা - ১,15.0,8,Pass
623a4aadfb492fa5df140b79,সাপ্তাহিক পরীক্ষা - ১,16.25,8,Pass
623a42b2fb492fa5df11c4b7,সাপ্তাহিক পরীক্ষা - ১,16.25,8,Pass
623ac694fb492fa5df2c46e3,সাপ্তাহিক পরীক্ষা - ১,16.25,8,Pass
623a9531fb492fa5df242f5c,সাপ্তাহিক পরীক্ষা - ১,16.25,8,Pass
623a4e50fb492fa5df1509dc,সাপ্তাহিক পরীক্ষা - ১,16.25,8,Pass
623ac536fb492fa5df2c1193,সাপ্তাহিক পরীক্ষা - ১,16.25,8,Pass
623a61f6fb492fa5df19f207,সাপ্তাহিক পরীক্ষা - ১,16.25,8,Pass
623a6f07fb492fa5df1cd1cb,সাপ্তাহিক পরীক্ষা - ১,16.25,8,Pass
623acb7cfb492fa5df2d04f4,সাপ্তাহিক পরীক্ষা - ১,16.25,8,Pass
623a4da1fb492fa5df14da68,সাপ্তাহিক পরীক্ষা - ১,16.25,8,Pass
623ab8c4fb492fa5df2a2457,সাপ্তাহিক পরীক্ষা - ১,16.25,8,Pass
623a8ec2fb492fa5df230611,সাপ্তাহিক পরীক্ষা - ১,16.25,8,Pass
623a3b20fb492fa5df0f7063,সাপ্তাহিক পরীক্ষা - ১,16.25,8,Pass
623a9117fb492fa5df237351,সাপ্তাহিক পরীক্ষা - ১,16.25,8,Pass
623a7eeafb492fa5df2008db,সাপ্তাহিক পরীক্ষা - ১,16.25,8,Pass
623a98cffb492fa5df24d300,সাপ্তাহিক পরীক্ষা - ১,16.25,8,Pass
623a8c9dfb492fa5df22a281,সাপ্তাহিক পরীক্ষা - ১,16.25,8,Pass
623ab8d2fb492fa5df2a268e,সাপ্তাহিক পরীক্ষা - ১,16.25,8,Pass
623aa692fb492fa5df272e4b,সাপ্তাহিক পরীক্ষা - ১,16.25,8,Pass
623ac953fb492fa5df2cb1d9,সাপ্তাহিক পরীক্ষা - ১,16.25,8,Pass
623a9fc8fb492fa5df260923,সাপ্তাহিক পরীক্ষা - ১,16.25,8,Pass
623a41cffb492fa5df1181bd,সাপ্তাহিক পরীক্ষা - ১,16.25,8,Pass
623ab24bfb492fa5df291ac4,সাপ্তাহিক পরীক্ষা - ১,16.25,8,Pass
623a3c91fb492fa5df0fe5fc,সাপ্তাহিক পরীক্ষা - ১,16.25,8,Pass
623a8b31fb492fa5df225f95,সাপ্তাহিক পরীক্ষা - ১,16.25,8,Pass
623a925efb492fa5df23ae5a,সাপ্তাহিক পরীক্ষা - ১,16.25,8,Pass
623a3989fb492fa5df0eed47,সাপ্তাহিক পরীক্ষা - ১,16.25,8,Pass
623acd24fb492fa5df2d4517,সাপ্তাহিক পরীক্ষা - ১,17.5,8,Pass
623acb7cfb492fa5df2d04f4,সাপ্তাহিক পরীক্ষা - ১,17.5,8,Pass
623ab2ccfb492fa5df292fb3,সাপ্তাহিক পরীক্ষা - ১,17.5,8,Pass
623a46ccfb492fa5df12f732,সাপ্তাহিক পরীক্ষা - ১,17.5,8,Pass
623a42b2fb492fa5df11c4b7,সাপ্তাহিক পরীক্ষা - ১,17.5,8,Pass
623a7025fb492fa5df1d0ebc,সাপ্তাহিক পরীক্ষা - ১,17.5,8,Pass
623a84f3fb492fa5df2132bc,সাপ্তাহিক পরীক্ষা - ১,17.5,8,Pass
623aa068fb492fa5df26247d,সাপ্তাহিক পরীক্ষা - ১,17.5,8,Pass
623abacbfb492fa5df2a75a8,সাপ্তাহিক পরীক্ষা - ১,17.5,8,Pass
623aad43fb492fa5df284aa3,সাপ্তাহিক পরীক্ষা - ১,17.5,8,Pass
623a9cdcfb492fa5df258784,সাপ্তাহিক পরীক্ষা - ১,17.5,8,Pass
623aa5e9fb492fa5df271253,সাপ্তাহিক পরীক্ষা - ১,17.5,8,Pass
623a4e17fb492fa5df14fa5b,সাপ্তাহিক পরীক্ষা - ১,17.5,8,Pass
623a8a95fb492fa5df224248,সাপ্তাহিক পরীক্ষা - ১,17.5,8,Pass
623ab8eefb492fa5df2a2ac2,সাপ্তাহিক পরীক্ষা - ১,17.5,8,Pass
623a7385fb492fa5df1dc1c8,সাপ্তাহিক পরীক্ষা - ১,17.5,8,Pass
623a56affb492fa5df173709,সাপ্তাহিক পরীক্ষা - ১,17.5,8,Pass
623a8a9bfb492fa5df224394,সাপ্তাহিক পরীক্ষা - ১,17.5,8,Pass
623aa874fb492fa5df277ec2,সাপ্তাহিক পরীক্ষা - ১,17.5,8,Pass
623acc94fb492fa5df2d2fb1,সাপ্তাহিক পরীক্ষা - ১,17.5,8,Pass
623acb7cfb492fa5df2d04f4,সাপ্তাহিক পরীক্ষা - ১,18.75,8,Pass
623ab88bfb492fa5df2a1b70,সাপ্তাহিক পরীক্ষা - ১,18.75,8,Pass
623a72ecfb492fa5df1da27e,সাপ্তাহিক পরীক্ষা - ১,18.75,8,Pass
623aa797fb492fa5df2759dd,সাপ্তাহিক পরীক্ষা - ১,18.75,8,Pass
623ab9f2fb492fa5df2a539f,সাপ্তাহিক পরীক্ষা - ১,18.75,8,Pass
623a68a2fb492fa5df1b7010,সাপ্তাহিক পরীক্ষা - ১,18.75,8,Pass
623a75eefb492fa5df1e3fd2,সাপ্তাহিক পরীক্ষা - ১,18.75,8,Pass
623abc69fb492fa5df2ab667,সাপ্তাহিক পরীক্ষা - ১,18.75,8,Pass
623ac061fb492fa5df2b5443,সাপ্তাহিক পরীক্ষা - ১,18.75,8,Pass
623a9531fb492fa5df242f5c,সাপ্তাহিক পরীক্ষা - ১,18.75,8,Pass
623a58bbfb492fa5df17bb36,সাপ্তাহিক পরীক্ষা - ১,18.75,8,Pass
623a4d1afb492fa5df14b55d,সাপ্তাহিক পরীক্ষা - ১,18.75,8,Pass
623a88eafb492fa5df21f2c8,সাপ্তাহিক পরীক্ষা - ১,18.75,8,Pass
623ac5abfb492fa5df2c2367,সাপ্তাহিক পরীক্ষা - ১,18.75,8,Pass
623a4e17fb492fa5df14fa5b,সাপ্তাহিক পরীক্ষা - ১,20.0,8,Pass
623a4aadfb492fa5df140b79,সাপ্তাহিক পরীক্ষা - ১,20.0,8,Pass
623a318efb492fa5df0c24df,সাপ্তাহিক পরীক্ষা - ১,20.0,8,Pass
623ac8e1fb492fa5df2ca08e,সাপ্তাহিক পরীক্ষা - ১,20.0,8,Pass
623a997ffb492fa5df24f25c,সাপ্তাহিক পরীক্ষা - ১,20.0,8,Pass
623a4a30fb492fa5df13e85e,সাপ্তাহিক পরীক্ষা - ১,20.0,8,Pass
623ac694fb492fa5df2c46e3,সাপ্তাহিক পরীক্ষা - ১,20.0,8,Pass
623a41f5fb492fa5df118d02,সাপ্তাহিক পরীক্ষা - ১,20.0,8,Pass
623a67b6fb492fa5df1b3bcc,সাপ্তাহিক পরীক্ষা - ১,20.0,8,Pass
623ad09bfb492fa5df2dc9d4,Class 10 - Weekly MCQ Exam - February 1,0.0,10,Fail
623a454efb492fa5df1288bb,Class 10 - Weekly MCQ Exam - February 1,0.0,10,Fail
623a338ffb492fa5df0cde2b,Class 10 - Weekly MCQ Exam - February 1,0.0,10,Fail
